GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297807378,20260406,202604,2026,2026.2630,IND,KANPUR,IND,,,,,,,,INDGOV,KANPUR,IND,,,,,GOV,,,1,020,020,02,1,3.0,2,1,2,-7.67567567567568,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807379,20260406,202604,2026,2026.2630,IND,MAHARASHTRA,IND,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,014,014,01,1,0.0,10,1,10,3.35570469798658,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,20260406,https://www.freepressjournal.in/pune/pune-maharashtra-minister-chandrashekhar-bawankule-warns-congress-says-maharashtra-wont-forgive-if-party-contests-baramati-bypolls
1297807380,20260406,202604,2026,2026.2630,IND,MAHARASHTRA,IND,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,056,056,05,1,7.0,10,1,10,3.35570469798658,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,20260406,https://www.freepressjournal.in/pune/pune-maharashtra-minister-chandrashekhar-bawankule-warns-congress-says-maharashtra-wont-forgive-if-party-contests-baramati-bypolls
1297807381,20260406,202604,2026,2026.2630,IND,PUNE,IND,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,130,130,13,3,-4.4,10,1,10,3.35570469798658,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,20260406,https://www.freepressjournal.in/pune/pune-maharashtra-minister-chandrashekhar-bawankule-warns-congress-says-maharashtra-wont-forgive-if-party-contests-baramati-bypolls
1297807382,20260406,202604,2026,2026.2630,IND,ASSAM,IND,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,130,130,13,3,-4.4,16,2,16,-4.16666666666666,4,"Hojai, Assam, India",IN,IN03,26,92.8667,-2097551,4,"Hojai, Assam, India",IN,IN03,26,92.8667,-2097551,4,"Hojai, Assam, India",IN,IN03,26,92.8667,-2097551,20260406,https://aninews.in/news/national/politics/pm-modi-cautions-public-against-congress-in-assam-highlights-commitment-to-maintain-stable-petrol-diesel-rates-amid-global-crisis20260406143402/
1297807383,20260406,202604,2026,2026.2630,IND,ASSAM,IND,,,,,,,,asm,ASSAMESE,,,asm,,,,,,1,128,128,12,3,-5.0,1,1,1,-1.36986301369863,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Tezpur, Assam, India",IN,IN03,26.6333,92.8,-2112902,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,20260406,https://www.newslaundry.com/2026/04/06/go-back-you-bihari-why-bjps-outsider-pitch-in-assam-is-hitting-a-cultural-wall
1297807384,20260406,202604,2026,2026.2630,IND,ASSAM,IND,,,,,,,,asm,ASSAMESE,,,asm,,,,,,1,128,128,12,3,-5.0,4,1,4,-1.36986301369863,4,"Tezpur, Assam, India",IN,IN03,26.6333,92.8,-2112902,4,"Tezpur, Assam, India",IN,IN03,26.6333,92.8,-2112902,4,"Tezpur, Assam, India",IN,IN03,26.6333,92.8,-2112902,20260406,https://www.newslaundry.com/2026/04/06/go-back-you-bihari-why-bjps-outsider-pitch-in-assam-is-hitting-a-cultural-wall
1297807386,20260406,202604,2026,2026.2630,INDCOP,MAHARASHTRA,IND,,,,,COP,,,IND,MAHARASHTRA,IND,,,,,,,,1,010,010,01,1,0.0,4,1,4,0,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,4,"Baramati, Maharashtra, India",IN,IN16,18.15,74.5833,-2090417,20260406,https://www.freepressjournal.in/pune/pune-tearful-sunetra-pawar-says-i-have-gathered-courage-for-you-while-filing-baramati-bypolls-nomination
1297807387,20260406,202604,2026,2026.2630,INDCOP,KANPUR,IND,,,,,COP,,,IND,MEERUT,IND,,,,,,,,1,020,020,02,1,3.0,2,1,2,-7.38622493461203,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,25.1833,85.5167,-2091797,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807388,20260406,202604,2026,2026.2630,INDEDU,DELHI,IND,,,,,EDU,,,,,,,,,,,,,1,1383,138,13,3,-7.0,3,2,3,-6.80814288457846,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20260406,https://www.rediff.com/news/report/delhi-university-colleges-receive-bomb-threats/20260406.htm
1297807389,20260406,202604,2026,2026.2630,INDGOV,TAMIL NADU,IND,,,,,GOV,,,,,,,,,,,,,1,111,111,11,3,-2.0,8,2,8,1.34003350083752,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,0,,,,,,,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20260406,https://aninews.in/news/national/politics/piyush-goyal-greets-bjp-workers-on-foundation-day-hoists-party-flag-in-chennai20260406143200/
1297807390,20260406,202604,2026,2026.2630,INDGOV,TAMIL NADU,IND,,,,,GOV,,,,,,,,,,,,,1,111,111,11,3,-2.0,4,2,4,1.34003350083752,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11,78,-2112557,0,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,11,78,-2112557,20260406,https://aninews.in/news/national/politics/piyush-goyal-greets-bjp-workers-on-foundation-day-hoists-party-flag-in-chennai20260406143200/
1297807422,20260406,202604,2026,2026.2630,IRN,IRAN,IRN,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,130,130,13,3,-4.4,2,1,2,-3.94160583941606,1,India,IN,IN,20,77,IN,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20260406,https://www.panarmenian.net/eng/news/332166/
1297807490,20260406,202604,2026,2026.2630,ISR,ISRAELI,ISR,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,061,061,06,2,6.4,2,1,2,-5.86510263929619,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,India,IN,IN,20,77,IN,20260406,https://www.juancole.com/2026/04/trumps-vulgar-criminal.html
1297807514,20260406,202604,2026,2026.2630,ISRGOV,ISRAEL,ISR,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,042,042,04,1,1.9,1,1,1,-5.86510263929619,1,India,IN,IN,20,77,IN,1,China,CH,CH,35,105,CH,1,Israel,IS,IS,31.5,34.75,IS,20260406,https://www.juancole.com/2026/04/trumps-vulgar-criminal.html
1297807516,20260406,202604,2026,2026.2630,ISRGOV,ISRAEL,ISR,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,061,061,06,2,6.4,1,1,1,-5.86510263929619,1,India,IN,IN,20,77,IN,1,China,CH,CH,35,105,CH,4,"Tehran, Tehran, Iran",IR,IR26,35.75,51.5148,10074674,20260406,https://www.juancole.com/2026/04/trumps-vulgar-criminal.html
1297807519,20260406,202604,2026,2026.2630,ITA,ITALY,ITA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,3,1,3,4.72589792060491,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://aninews.in/news/business/vazaneh-by-prbhjiit-maniktala-debuts-at-bombay-times-fashion-week-with-an-emotion-driven-couture-narrative20260406140458/
1297807525,20260406,202604,2026,2026.2630,JPN,JAPANESE,JPN,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-5,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,0,,,,,,,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,20260406,https://www.moneycontrol.com/city/japanese-tourist-harassed-in-jaipur-near-jaigarh-fort-five-accused-identified-article-13881099.html
1297807526,20260406,202604,2026,2026.2630,JPN,JAPANESE,JPN,,,,,,,,IND,JAIPUR,IND,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-5,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,20260406,https://www.moneycontrol.com/city/japanese-tourist-harassed-in-jaipur-near-jaigarh-fort-five-accused-identified-article-13881099.html
1297807528,20260406,202604,2026,2026.2630,JPNCVL,JAPAN,JPN,,,,,CVL,,,,,,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-5,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,0,,,,,,,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,20260406,https://www.moneycontrol.com/city/japanese-tourist-harassed-in-jaipur-near-jaigarh-fort-five-accused-identified-article-13881099.html
1297807529,20260406,202604,2026,2026.2630,JPNCVL,JAPANESE,JPN,,,,,CVL,,,IND,JAIPUR,IND,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-5,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,4,"Jaipur, Rajasthan, India",IN,IN24,26.9167,75.8167,-2098033,20260406,https://www.moneycontrol.com/city/japanese-tourist-harassed-in-jaipur-near-jaigarh-fort-five-accused-identified-article-13881099.html
1297807562,20260406,202604,2026,2026.2630,KWTBUS,KUWAIT,KWT,,,,,BUS,,,,,,,,,,,,,1,060,060,06,2,6.0,4,1,4,1.7632241813602,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,0,,,,,,,4,"Al Khiran, Al A?madi, Kuwait",KU,KU04,28.6511,48.3903,-789549,20260406,https://tradearabia.com:443/News/413672/Kuwait-Airways-resumes-flights-to-and-from-India/TTN
1297807564,20260406,202604,2026,2026.2630,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,1,010,010,01,1,0.0,18,2,18,-2.93143300947732,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.freepressjournal.in/tech/oracle-mass-layoffs-what-indias-12000-fired-employees-will-actually-get-as-severance
1297807566,20260406,202604,2026,2026.2630,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,0,020,020,02,1,3.0,5,1,5,-4.09511228533685,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.freepressjournal.in/tech/oracle-mass-layoffs-what-indias-12000-fired-employees-will-actually-get-as-severance
1297807567,20260406,202604,2026,2026.2630,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,040,040,04,1,1.0,32,3,32,-1.23080440498419,4,"Kannur, Kerala, India",IN,IN13,11.8667,75.3653,-2092528,0,,,,,,,4,"Kannur, Kerala, India",IN,IN13,11.8667,75.3653,-2092528,20260406,https://aninews.in/news/national/politics/cms-own-district-has-not-been-developed-karnataka-dy-cm-dk-shivakumar-questions-ldf-govts-development-record-in-keralam-ahead-of-polls20260406144751/
1297807568,20260406,202604,2026,2026.2630,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,040,040,04,1,1.0,4,2,4,-1.22699386503068,4,"Kannur, Kerala, India",IN,IN13,11.8667,75.3653,-2092528,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,20260406,https://aninews.in/news/national/politics/cms-own-district-has-not-been-developed-karnataka-dy-cm-dk-shivakumar-questions-ldf-govts-development-record-in-keralam-ahead-of-polls20260406144751/
1297807570,20260406,202604,2026,2026.2630,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,4.39882697947214,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20260406,https://www.freepressjournal.in/india/bjp-workers-serve-with-selfless-dedication-pm-modi-greets-party-worker-on-47th-foundation-day
1297807571,20260406,202604,2026,2026.2630,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,0,057,057,05,1,8.0,5,1,5,-4.09511228533685,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.freepressjournal.in/tech/oracle-mass-layoffs-what-indias-12000-fired-employees-will-actually-get-as-severance
1297807573,20260406,202604,2026,2026.2630,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,1,173,173,17,4,-5.0,5,1,5,-4.09511228533685,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,0,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,12.9833,77.5833,-2090174,20260406,https://www.freepressjournal.in/tech/oracle-mass-layoffs-what-indias-12000-fired-employees-will-actually-get-as-severance
1297807588,20260406,202604,2026,2026.2630,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,013,013,01,1,0.4,3,1,3,-0.59612518628913,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,0,,,,,,,4,"Calcutta, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20260406,https://www.moneycontrol.com/news/india/justice-finally-delivered-tribunal-restores-congress-candidate-motab-sheikh-after-deleted-row-13881065.html
1297807589,20260406,202604,2026,2026.2630,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,013,013,01,1,0.4,2,1,2,-0.59612518628913,4,"Farakka, West Bengal, India",IN,IN28,24.8167,87.9,-2095575,0,,,,,,,4,"Farakka, West Bengal, India",IN,IN28,24.8167,87.9,-2095575,20260406,https://www.moneycontrol.com/news/india/justice-finally-delivered-tribunal-restores-congress-candidate-motab-sheikh-after-deleted-row-13881065.html
1297807600,20260406,202604,2026,2026.2630,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,010,010,01,1,0.0,25,4,25,1.34493154183119,1,India,IN,IN,20,77,IN,0,,,,,,,1,India,IN,IN,20,77,IN,20260406,https://www.freepressjournal.in/entertainment/ektaa-kapoor-reveals-real-reason-for-delaying-bhooth-bangla-if-dhurandhar-2-is-doing-well-we-are-not
1297807657,20260406,202604,2026,2026.2630,MNCIND,RELIANCE INDUSTRIES,IND,,,,,MNC,,,BUS,COMPANY,,,,,,BUS,,,0,120,120,12,3,-4.0,5,1,5,-4.53720508166969,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.rediff.com/business/report/bank-backed-brokers-may-regain-edge-ipo-pipeline-stalls/20260406.htm
1297807694,20260406,202604,2026,2026.2630,PTY,POLITICAL PARTY,,,,,,,,,LAB,WORKER,,,,,,LAB,,,1,010,010,01,1,0.0,10,1,10,4.39882697947214,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.freepressjournal.in/india/bjp-workers-serve-with-selfless-dedication-pm-modi-greets-party-worker-on-47th-foundation-day
1297807695,20260406,202604,2026,2026.2630,PTY,POLITICAL PARTY,,,,,,,,,LAB,WORKER,,,,,,LAB,,,1,051,051,05,1,3.4,10,1,10,4.39882697947214,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.freepressjournal.in/india/bjp-workers-serve-with-selfless-dedication-pm-modi-greets-party-worker-on-47th-foundation-day
1297807949,20260406,202604,2026,2026.2630,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,012,012,01,1,-0.4,1,1,1,-7.67567567567568,4,"Meerut, Uttar Pradesh, India",IN,IN36,28.9833,77.7,-2104361,1,South Africa,SF,SF,-30,26,SF,1,South Africa,SF,SF,-30,26,SF,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807950,20260406,202604,2026,2026.2630,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,012,012,01,1,-0.4,2,1,2,-7.38622493461203,1,South Africa,SF,SF,-30,26,SF,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,1,South Africa,SF,SF,-30,26,SF,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807952,20260406,202604,2026,2026.2630,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,090,090,09,2,-2.0,1,1,1,-7.67567567567568,4,"Meerut, Uttar Pradesh, India",IN,IN36,28.9833,77.7,-2104361,1,South Africa,SF,SF,-30,26,SF,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807953,20260406,202604,2026,2026.2630,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,090,090,09,2,-2.0,2,1,2,-7.38622493461203,1,South Africa,SF,SF,-30,26,SF,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,26.85,80.9167,-2102835,20260406,https://www.rediff.com/news/report/kidney-transplant-racket-one-more-detained-in-kanpur/20260406.htm
1297807956,20260406,202604,2026,2026.2630,bih,BIHARI,,,bih,,,,,,IND,ASSAM,IND,,,,,,,,1,0874,087,08,2,10.0,1,1,1,-1.36986301369863,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20260406,https://www.newslaundry.com/2026/04/06/go-back-you-bihari-why-bjps-outsider-pitch-in-assam-is-hitting-a-cultural-wall
1297807957,20260406,202604,2026,2026.2630,bih,BIHARI,,,bih,,,,,,IND,ASSAM,IND,,,,,,,,1,0874,087,08,2,10.0,1,1,1,-1.36986301369863,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20260406,https://www.newslaundry.com/2026/04/06/go-back-you-bihari-why-bjps-outsider-pitch-in-assam-is-hitting-a-cultural-wall
1297807958,20260406,202604,2026,2026.2630,bih,BIHARI,,,bih,,,,,,IND,ASSAM,IND,,,,,,,,1,0874,087,08,2,10.0,3,1,3,-1.36986301369863,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,20260406,https://www.newslaundry.com/2026/04/06/go-back-you-bihari-why-bjps-outsider-pitch-in-assam-is-hitting-a-cultural-wall
1297808545,20250406,202504,2025,2025.2630,GBR,UNITED KINGDOM,GBR,,,,,,,,CRM,GANG,,,,,,CRM,,,0,190,190,19,4,-10.0,2,1,2,-2.07650273224044,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,1,India,IN,IN,20,77,IN,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20260406,https://www.dailymail.co.uk/news/article-15708963/Joanna-Lumley-targeted-motorbike-bandits-Lawless-London-try-steal-car-outside-2-5million-townhouse.html
1297808546,20250406,202504,2025,2025.2630,GBR,UNITED KINGDOM,GBR,,,,,,,,CRM,GANG,,,,,,CRM,,,0,190,190,19,4,-10.0,2,1,2,-2.07650273224044,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://www.dailymail.co.uk/news/article-15708963/Joanna-Lumley-targeted-motorbike-bandits-Lawless-London-try-steal-car-outside-2-5million-townhouse.html
1297808574,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,090,090,09,2,-2.0,12,2,12,0.743019164071796,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,20260406,https://economictimes.indiatimes.com/news/india/cctvs-in-police-stations-sc-asks-union-home-secretary-to-appear-before-it-on-tuesday/articleshow/130056835.cms
1297808585,20260406,202604,2026,2026.2630,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,036,036,03,1,4.0,2,1,2,4.82342807924204,0,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,20260406,https://www.thehindu.com/brandhub/pr-release/mahindra-international-school-indias-first-cis-accredited-institution-hosts-a-landmark-cis-leadership-visit-to-highlight-international-education-initiatives/article70829582.ece
1297808586,20260406,202604,2026,2026.2630,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,040,040,04,1,1.0,5,1,5,4.82342807924204,0,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,20260406,https://www.thehindu.com/brandhub/pr-release/mahindra-international-school-indias-first-cis-accredited-institution-hosts-a-landmark-cis-leadership-visit-to-highlight-international-education-initiatives/article70829582.ece
1297808590,20260406,202604,2026,2026.2630,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,036,036,03,1,4.0,2,1,2,-2.07650273224044,0,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,1,India,IN,IN,20,77,IN,20260406,https://www.dailymail.co.uk/news/article-15708963/Joanna-Lumley-targeted-motorbike-bandits-Lawless-London-try-steal-car-outside-2-5million-townhouse.html
1297808601,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,LAW OFFICER,,,,,,GOV,,,0,043,043,04,1,2.8,20,2,20,1.55690027207055,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,20260406,https://economictimes.indiatimes.com/news/india/cctvs-in-police-stations-sc-asks-union-home-secretary-to-appear-before-it-on-tuesday/articleshow/130056835.cms
1297808607,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,057,057,05,1,8.0,10,1,10,3.82775119617225,0,,,,,,,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20260406,https://indiaeducationdiary.in/tdb-dst-supports-scharge-pvt-ltd-under-india-uk-collaborative-rd-programme-for-advanced-ev-charging-infrastructure/
1297808613,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,PUNE,IND,,,,,,,,0,036,036,03,1,4.0,1,1,1,4.82342807924204,0,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,4,"Pune, Maharashtra, India",IN,IN16,18.5333,73.8667,-2108361,20260406,https://www.thehindu.com/brandhub/pr-release/mahindra-international-school-indias-first-cis-accredited-institution-hosts-a-landmark-cis-leadership-visit-to-highlight-international-education-initiatives/article70829582.ece
1297808615,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,KOLKATA,IND,,,,,,,,0,100,100,10,3,-5.0,2,1,2,-7.54147812971342,0,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,22.5697,88.3697,-2092511,20260406,https://ianslive.in/asifs-kolkata-threat-under-lens-agencies-slsuspect-bid-to-incite-terror-in-west-bengal--20260406124716
1297808616,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,KERALA,IND,,,,,,,,1,100,100,10,3,-5.0,1,1,1,0.956937799043062,0,,,,,,,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,10,76.5,-2100307,20260406,https://economictimes.indiatimes.com/news/india/cctvs-in-police-stations-sc-asks-union-home-secretary-to-appear-before-it-on-tuesday/articleshow/130056835.cms
1297808617,20260406,202604,2026,2026.2630,,,,,,,,,,,IND,GUJARAT,IND,,,,,,,,1,190,190,19,4,-10.0,9,1,9,-1.30548302872063,0,,,,,,,4,"Gandhinagar, Gujarat, India",IN,IN09,23.2167,72.6833,-2095816,4,"Gandhinagar, Gujarat, India",IN,IN09,23.2167,72.6833,-2095816,20260406,https://www.thestar.com.my/aseanplus/aseanplus-news/2026/04/06/meet-ganesh-baraiya---the-three-foot-gujarat-man-who-defied-odds-to-become-doctor
1297808624,20260406,202604,2026,2026.2630,,,,,,,,,,,JAN,JAIN,,,,JAN,,,,,0,112,112,11,3,-2.0,8,1,8,-9.8501070663812,0,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20260406,https://timesofindia.indiatimes.com/legal/news/bombay-high-court-says-2020-marine-drive-crash-was-sudden-not-culpable-homicide-teen-had-no-knowledge-collision-would-be-fatal/articleshow/130056249.cms
